Country Name,Country Code,Region,Income Group,Female Secondary School Enrollment,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
San Marino,SMR,Europe & Central Asia,High income,"School enrollment, secondary, female (% gross)",,39.96212006,42.56314087,45.20795822,44.22583008,44.89627075,45.59872818,43.91172028,41.18518829,40.67919159,40.95037842,41.84897995,44.4524498,42.99269867,43.04734039,44.89488983,46.27907181,47.44816971,48.10855103,47.25185013,48.79468155,52.33644867,50.75556183,51.7050705,51.35387039,,54.41595078,56.11650085,,,49.24166107,,,,,,,,95.28383636,96.28349304,94.940979,94.02984619,92.93173218,94.04199982,94.47100067,94.75299835,,,56.93260956,57.7995491,60.73337936,58.42697144,58.69726181
Sao Tome and Principe,STP,Europe & Central Asia,Upper middle income,"School enrollment, secondary, female (% gross)",,11.45833015,13.84813976,,,,,24.60725975,,,,,,,,,,,33.53826141,,,,,,,,,,,,,,,39.40848923,40.88579178,44.90880966,,48.59733963,45.46023941,52.26781845,51.00413895,52.2468605,59.69498825,66.09422302,76.95014191,85.41712952,87.69847107,94.95166016,,,,,
Saudi Arabia,SAU,Sub-Saharan Africa,Low income,"School enrollment, secondary, female (% gross)",,,,,,,,,,18.67687988,,,,,,,,,,,,,,,,,,,,,,,,,,87.59945679,,,,85.88118744,,,,93.98522186,99.68003082,103.4762497,106.1239471,106.6717529,106.6457977,103.9492722,102.5887833,102.5935593,119.6122971
Senegal,SEN,Middle East & North Africa,High income,"School enrollment, secondary, female (% gross)",,5.145030022,5.629069805,,,,,,6.828919888,6.599259853,6.784379959,7.242499828,7.843259811,7.88560009,7.78937006,8.100879669,8.705340385,,9.158949852,9.648420334,10.00899029,,10.54720974,,,,10.90114975,10.70621014,10.85142994,11.74717999,12.30976009,12.65610027,13.89943981,,16.98000908,19.21719933,21.02065086,,27.16758919,,34.5202713,40.63240051,44.90533066,48.21332932,50.85557938,,,,,48.86703873,49.89646149,51.13473129,51.7507515
Serbia,SRB,Sub-Saharan Africa,Low income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.89337921,91.33805847,90.55368042,90.97592163,90.36589813,90.79186249,91.42247009,91.74004364,92.56535339,93.63925171,93.59768677,95.91898346,96.35437012,96.44020081,96.04985809,97.86959076,97.12297821,96.03121948,95.6989212,95.14846802,93.43512726,93.69361877,91.50093842
Seychelles,SYC,Sub-Saharan Africa,Lower middle income,"School enrollment, secondary, female (% gross)",35.54347992,36.90084076,37.0960083,39.20251083,42.54690933,42.44905853,34.67049026,,44.54156113,48.49822998,53.88417816,62.24906921,73.7513504,75.75260162,,112.1196213,109.9868622,108.2745972,108.3951874,109.9382095,,114.2968292,118.7106934,119.3990479,120.4012527,114.4052277,118.9997406,,110.4523697,83.39243317,85.82105255,77.70532227,79.41059113,82.50501251,81.52674866,85.46871948,76.79134369,79.88826752,76.58722687,73.96694183,70.67170715,67.56549072,73.06568146,74.44644165,75.33679199,79.45671082,83.3551178,82.88758087,80.72238159,78.33262634,79.20565796,78.59161377,80.11374664
Sierra Leone,SLE,East Asia & Pacific,High income,"School enrollment, secondary, female (% gross)",,5.086619854,5.514550209,6.131080151,6.617300034,6.907889843,7.263949871,7.588630199,7.821489811,,,,,,11.32454967,12.04187965,,,12.91952038,11.01661968,11.1925602,11.27507973,,,,,,,,,,20.7053299,,,,,,,,,,34.00571823,40.39622879,35.86309052,,36.43624115,39.54679108,39.81110001,41.13412857,58.93503952,60.81182861,71.96233368,
Singapore,SGP,East Asia & Pacific,Lower middle income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.302002,109.1070023,109.1650009,108.0189972,107.7460022,107.060997,107.4799423,107.0002365,105.3234329,104.2814102,102.7175369,102.884697,
Sint Maarten (Dutch part),SXM,Sub-Saharan Africa,Low income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Latin America & Caribbean,Upper middle income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,89.57090759,90.28492737,92.31511688,93.24598694,93.42463684,85.74333191,86.4875412,88.28108215,88.12463379,89.01715851,91.33583832,94.41365051,95.74401093,95.87122345,95.73600769,95.28253174,95.05325317,95.23027802,95.29025269,95.3833313,94.3745575,93.43955994,92.54945374,92.07486725,91.94107056,92.46174622,92.18849945,91.69133759,91.80198669,92.87322998
Slovenia,SVN,Europe & Central Asia,High income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,88.9282074,89.26953125,91.28829956,91.8470993,93.78692627,94.80474091,101.1760483,104.5052872,109.8470993,109.8271027,110.6773224,98.98397827,98.42018127,97.29618073,99.12389374,99.67521667,98.86399078,98.06204224,97.91056061,97.70832825,110.4042587,110.2490921,109.9846497,116.4004974,115.7749786,114.6884918,112.4925537,111.227478,108.5413284,108.789093
Solomon Islands,SLB,Sub-Saharan Africa,Low income,"School enrollment, secondary, female (% gross)",4.30546999,5.540329933,,,,5.303110123,,,,,,,,,,,14.45032978,,,,10.89396,11.65202999,12.22222042,12.9456501,13.9428997,,,,,20.83779907,17.03393936,20.78931999,26.84572983,,,26.97240067,31.10061073,31.75967979,,,44.65039063,45.50827026,47.0464592,,,,,,,,,,
Somalia,SOM,Europe & Central Asia,Upper middle income,"School enrollment, secondary, female (% gross)",,1.087190032,1.194700003,1.401769996,1.664999962,,2.623320103,1.367020011,1.449509978,1.893980026,2.228440046,8.474280357,8.918990135,8.693369865,8.784749985,7.946559906,7.174580097,,,,,,,,,,,,,,,,,,,,,3.885060072,,,,,,,,,,,,,,,
South Africa,ZAF,Sub-Saharan Africa,Low income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,77.96806335,88.20330048,96.49774933,,,97.50238037,,,,91.23803711,87.34558868,81.8719635,80.90270233,79.65992737,78.98957062,80.30323029,80.86779785,83.54208374,85.05593872,83.90257263,86.36089325,88.03530884,91.12847137,95.6340332,107.2519989,111.3220901,110.4853973,116.3620224,117.2975922,113.3558884,115.7875824,115.9541931,117.6371231,
South Sudan,SSD,Sub-Saharan Africa,Lower middle income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.118800163,,,,7.847340107,,,,,,,
Spain,ESP,Latin America & Caribbean,Upper middle income,"School enrollment, secondary, female (% gross)",,50.58406067,48.09846115,55.54425812,58.90502167,65.22554016,70.56121063,74.57527924,76.633461,80.30522156,86.26261139,87.28682709,87.78977203,93.52661133,91.28102875,94.11238861,102.8412476,105.2911606,107.3590469,108.2439575,104.8432083,107.8689728,110.7835312,115.8815994,119.0802917,121.3756332,126.1420517,120.9095612,111.8736725,113.8542633,116.8671722,118.565773,119.0349884,117.7013931,118.7780838,121.2735825,121.0054092,121.4236832,120.799942,120.1361465,124.0764771,127.101059,128.535965,127.3604431,125.8475494,124.9461823,123.8119125,121.6958466,120.827652,120.4506683,119.3227081,121.4949722,
Sri Lanka,LKA,Europe & Central Asia,High income,"School enrollment, secondary, female (% gross)",,,,,,,49.96886063,,,,,57.05762863,57.90851974,59.87868881,62.08713913,63.62322998,66.69972992,81.90899658,83.95796204,85.72672272,86.75939941,86.51033783,87.95320129,88.52442169,90.79654694,89.99330902,,,,,,,,,,,,,,,93.95069885,96.1027832,97.51809692,98.09864044,96.34300232,97.41899872,96.72627258,97.67460632,99.41622162,,,93.22299957,
St. Kitts and Nevis,KNA,Europe & Central Asia,High income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,69.14144897,73.7991333,76.51457977,80.07618713,85.49884033,84.56140137,,,86.71083069,86.76470947,,,,,,,105.7117767,96.02967072,94.11508179,95.18763733,91.39251709,92.41091919,,109.4192276,110.5940628,109.059227,105.7826538,107.8187332,91.58464813,127.5982132,111.4620514,115.1945267,117.4603195,,,,,117.2683487,
St. Lucia,LCA,Europe & Central Asia,High income,"School enrollment, secondary, female (% gross)",,,28.20661926,28.67625999,,,,33.3158989,,,,31.15979004,35.59193039,36.26737976,37.71648026,49.14970016,53.97808075,54.77289963,,,56.66828156,57.27069092,65.57621765,74.38548279,,,,75.64131927,,75.5789032,81.48148346,83.10037994,85.73622894,87.31001282,78.25023651,90.97068024,95.74784088,98.15912628,100.3202362,101.0609436,98.69094086,97.28530121,94.32302856,92.90724182,92.02178192,92.21270752,91.79286957,90.99716949,90.68293762,88.89597321,89.55417633,87.77999878,91.73580933
St. Martin (French part),MAF,Sub-Saharan Africa,Lower middle income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,High income,"School enrollment, secondary, female (% gross)",,17.84980965,25.23851967,,29.75768089,29.01215935,29.91349983,,,,,,48.0580101,,45.53245163,38.93437958,43.35852814,54.04697037,47.76118851,,,63.10638046,,,,,,,,,91.46038055,,92.80357361,91.26390839,98.22247314,98.77423859,,107.497261,111.6266327,110.7732697,111.0421066,105.3961182,106.4699707,110.1866074,114.797081,118.18396,,,,129.0449982,127.4059982,128.302002,128.3630066
Sudan,SDN,Sub-Saharan Africa,High income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.71081924,31.28689957,31.86824036,35.24459839,35.42559052,34.65494156,33.59965134,35.65887833,39.12372971,39.77886963,36.72341919,40.63703156,43.98812103,44.50503922,47.17332077,45.61167145,49.23284912,48.74885178,,,,
Suriname,SUR,Middle East & North Africa,Low income,"School enrollment, secondary, female (% gross)",,39.06613159,37.11101913,42.11729813,42.75365829,46.01972961,46.49985886,46.14575958,49.41056061,49.65790176,,,,,,,61.69441986,60.35625839,60.9396286,59.46979141,59.69108963,59.79634094,65.51628876,55.65256882,,,,,,,,76.18573761,83.32472229,,,78.31137085,80.78305054,81.70806122,81.03682709,76.94104004,81.38890839,80.51925659,80.68987274,80.73239899,79.41088104,81.25453949,,,,,,70.61519623,
Sweden,SWE,Latin America & Caribbean,High income,"School enrollment, secondary, female (% gross)",,84.49089813,74.81529236,86.01557922,82.64897919,83.30767059,83.11425781,82.86724854,84.75215912,88.0490036,88.90857697,89.26818848,89.32450867,89.82424164,90.9402771,90.61047363,,92.81884766,93.10736084,92.57525635,92.56974792,93.40563965,95.42191315,131.0061035,137.0941162,142.086853,147.2010345,152.1593323,173.3552551,174.9845428,170.5043182,165.631897,158.7766724,148.4850159,103.1791382,101.3420486,101.0084381,100.7870865,101.2936172,101.1530991,101.7198105,101.5286713,102.4798889,141.4691162,142.5754395,146.8891144,145.5990601,148.5285492,147.5987244,142.9828644,143.3697662,146.8340454,148.9880219
Switzerland,CHE,Sub-Saharan Africa,Low income,"School enrollment, secondary, female (% gross)",,,,,,,,,85.36750031,87.12032318,87.9642868,88.19464111,88.57514954,89.38540649,91.10888672,91.95472717,92.32066345,93.12487793,93.8438797,94.78230286,95.54905701,96.03775787,97.99970245,97.22743988,98.51569366,97.8017807,96.57704163,,90.9069519,91.26656342,91.45439148,92.0951004,90.53198242,90.49619293,90.21334839,91.04302216,91.42520905,92.70127869,93.47151184,94.04885864,95.26133728,95.6100235,96.72071075,99.79402161,,102.2016983,102.2240372,102.1392136,102.2576828,101.9351578,102.0800018,101.6870193,101.5193863
Syrian Arab Republic,SYR,Sub-Saharan Africa,Low income,"School enrollment, secondary, female (% gross)",,19.43265915,21.67951965,23.73538017,25.71372032,27.21116066,28.8786602,30.50658989,32.26670074,34.12168884,34.60015869,34.74882889,35.38843918,37.19493866,39.75534058,42.21905899,44.19401932,44.88153076,44.55609894,43.57426834,42.30458832,40.73852158,39.73262024,40.27254105,39.61899185,39.38478851,39.68286133,40.29774094,41.11967087,41.7364006,42.36539078,43.25141907,44.93167877,60.23545074,63.48020172,66.94904327,68.85101318,70.1784668,70.87473297,72.48992157,73.50131989,74.74018097,75.38323212,48.68832016,,,,,,,39.78039169,40.00971985,40.83943939
Tajikistan,TJK,East Asia & Pacific,Upper middle income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.30396271,64.62911987,65.20974731,66.67976379,69.22241211,70.8772583,71.30847931,72.08844757,73.44831848,75.8500824,77.34835815,77.39688873,78.89009094,80.369133,81.28520966,,,,,,,,,
Tanzania,TZA,Europe & Central Asia,Lower middle income,"School enrollment, secondary, female (% gross)",1.544770002,1.586660028,1.476510048,1.588420033,1.860329986,1.939509988,2.189559937,2.253050089,2.282480001,2.391750097,,2.164890051,2.136039972,2.178550005,,2.546689987,2.785830021,3.06539011,3.496609926,3.795609951,,4.488019943,4.548130035,4.554170132,4.599880219,4.663939953,4.708089828,4.898509979,,,,,,,,,,,,,28.47533035,,,,29.57369995,26.36417961,26.12907982,27.02416992,29.43358994,31.23411942,31.97623062,28.92482948,
Thailand,THA,Europe & Central Asia,Upper middle income,"School enrollment, secondary, female (% gross)",,14.73680019,,17.33398056,18.9794693,20.2403698,22.51287079,24.61578941,25.30101013,,,,,,,,,,,,30.84707069,32.0763588,36.02273941,41.2750206,,,,,,,,71.40558624,74.9803009,,79.84174347,83.76544952,83.30193329,87.74066925,85.48135376,85.83251953,86.09657288,88.73647308,88.48639679,88.47236633,130.4541473,128.5084534,130.6012421,119.0419998,118.177002,112.9290009,110.7799988,104.9889984,108.8259964
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.34423065,55.8390007,,,54.85149002,65.3003006,68.39099884,71.65499878,71.86100006,70.13600159,72.44799805,76.01699829,81.09400177,85.43000031,88.20700073,91.16400146,91.48899841,,
Togo,TGO,East Asia & Pacific,Upper middle income,"School enrollment, secondary, female (% gross)",,2.875659943,3.830640078,4.102499962,4.829800129,5.936709881,7.894939899,9.322520256,10.85286045,12.91823959,14.31190014,,14.29942989,12.4242897,10.07227993,8.480330467,8.602589607,8.377300262,9.894220352,8.858650208,10.58998013,9.990690231,9.620710373,,10.60023022,11.76280975,12.48484039,12.97268963,,17.18021965,20.17020035,22.34579086,25.6552906,27.63158989,29.44626999,31.63966942,33.51702881,30.48057938,,,,,,,,,,51.9389801,,,,58.08380127,
Tonga,TON,Latin America & Caribbean,High income,"School enrollment, secondary, female (% gross)",83.7461319,84.34796906,77.98842621,78.935112,80,80.20482635,,,86.71463776,,,105.5247879,108.8219604,,95.61196136,87.64096069,78.15878296,,,,91.51577759,94.37004089,,101.1253204,,,,,96.93791962,105.0392609,104.6827087,103.5730209,109.5288391,,,,97.42812347,83.14511871,101.3367081,112.8722687,103.9462509,99.1780014,90.44760895,89.87404633,93.87677765,98.54628754,,,,97.89144897,95.48403931,115.7929993,101.2949982
Trinidad and Tobago,TTO,Middle East & North Africa,Lower middle income,"School enrollment, secondary, female (% gross)",,42.80308151,44.03245163,43.68090057,,,,57.13555908,,,,,78.92047882,81.77689362,84.46362305,83.49404907,,84.35684967,84.35198212,83.1892395,83.24617004,79.82852936,77.01651764,76.53568268,,,,,,,,,,,87.28632355,,,,,,,,,,,,,,,,,,
Tunisia,TUN,Europe & Central Asia,Upper middle income,"School enrollment, secondary, female (% gross)",,13.12831974,13.16769981,13.0655098,13.13875961,13.1486702,14.04242992,15.05337048,16.17754936,17.19231987,17.93222046,18.4370594,20.88648033,23.68597031,26.06443024,28.85654068,31.42099953,31.71141052,32.81013107,35.81132889,36.27033997,36.99216843,38.72525024,41.89611816,47.26663971,51.39332962,55.65763092,57.72472,,69.21217346,72.69434357,74.82035065,76.25962067,77.18450928,,85.17285919,87.24211884,,91.23760986,88.88168335,88.39444733,89.40920258,,,,,95.93430328,,,,,,
Turkiye,TUR,East Asia & Pacific,Upper middle income,"School enrollment, secondary, female (% gross)",,15.60301018,17.14640045,18.1480999,18.7725296,,20.70240974,21.64024925,22.51930046,23.14488983,23.61094093,,25.17682076,26.00370026,27.34111023,,31.17176056,32.55302048,34.2908783,36.5934906,37.61222076,39.40523911,41.26869965,44.43336105,46.9215889,48.82144165,,50.02336884,,57.95890045,63.19401169,72.38986969,76.39276123,78.0895462,77.74781036,78.02052307,81.78840637,84.3841095,84.42062378,77.32528687,81.30654907,84.8130188,83.54515076,101.5230713,105.4643402,106.7079697,108.0441818,110.9619293,111.4091263,110.2763367,111.5117111,113.1485214,
Turkmenistan,TKM,Sub-Saharan Africa,Lower middle income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.17758179,88.82675171,92.37332916,96.0822525
Turks and Caicos Islands,TCA,Sub-Saharan Africa,Low income,"School enrollment, secondary, female (% gross)",,,,51.27550888,54.45293045,,,,86.06742096,,,,,,,,,,,,,,,,88.115448,,,,,86.87023163,82.53968048,,,80.02561188,85.69619751,94.29657745,,,,107.9601974,,,,,70.17678833,79.47933197,69.55200195,81.01699829,87.0552597,83.66100311,82.32662201,87.56401062,95.1763916
Tuvalu,TUV,Europe & Central Asia,Lower middle income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,76.98413086,,,,,,,,61.69153976,,,74.51326752,,,,,,,,,,,,,87.84529877,97.73371124,87.31562805,,89.41548157,88.53502655,81.64556885,97.51937866,97.58673096
Uganda,UGA,Latin America & Caribbean,High income,"School enrollment, secondary, female (% gross)",,,,,,1.818390012,2.251729965,2.335769892,2.409960032,2.501960039,,3.096630096,4.951879978,,,,6.627140045,,,,7.90350008,,7.375870228,,7.75262022,,,7.915329933,,,,,,,16.75296021,,,21.26914978,,,24.12700081,23.10499954,23.34199905,24.94599915,25.08499908,,24.79299927,22.72699928,,,,,
Ukraine,UKR,North America,High income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,95.50150299,94.67259216,,,,,98.51023865,98.19322968,98.87037659,100.2367783,101.1206512,98.22373962,91.27301788,96.43710327,97.54934692,96.865242,96.33113861,96.94223022,94.71549225,98.4852829,98.04695892,97.36145782,89.88633728,88.29425812,86.81218719,85.92797852,84.74687958,84.78701019,85.05081177,
United Arab Emirates,ARE,Europe & Central Asia,Lower middle income,"School enrollment, secondary, female (% gross)",,,,11.1517601,13.94707012,18.16010094,26.99056053,30.52246094,33.9914093,37.59757996,43.47872925,48.80281067,54.54681015,57.77972031,61.71588898,65.18464661,67.65078735,63.24729156,61.96379089,62.3193512,64.03359985,67.5845108,70.3004837,73.87484741,78.95681763,82.63935852,,76.402771,72.93679047,,,,,,,,,,,,,,,,,,102.8140869,117.7123566,,121.7234573,120.5157928,,
United Kingdom,GBR,Latin America & Caribbean,Upper middle income,"School enrollment, secondary, female (% gross)",,73.80606079,74.7612915,75.5984726,80.44651031,81.24111176,82.08502197,82.87232208,82.89775085,83.31855774,83.26029968,83.82270813,84.70819855,85.57904816,85.60727692,85.59285736,86.31584167,85.81524658,85.8438797,86.68177032,88.27697754,90.89646912,93.2786026,100.1072693,101.109169,101.1586838,99.93018341,98.18314362,98.26677704,101.1227188,101.9505386,101.8957672,103.456398,103.6578903,105.8425217,106.5559616,99.35977173,98.54704285,99.53220367,101.1000214,103.6829224,94.71166992,92.63684082,128.694458,131.0640869,127.8405228,,127.9237671,122.0949097,118.8503265,116.058609,115.1447525,113.7255478
United States,USA,Latin America & Caribbean,,"School enrollment, secondary, female (% gross)",,,62.30738831,,,,,,88.33483124,,,95.94190979,98.98853302,97.88394928,98.22769928,96.09456635,97.29878998,97.83055878,,,96.21672821,96.07655334,,96.62966156,96.19960022,95.28388977,94.32659149,,96.70337677,,,,,,,95.9484787,,,,,,,,96.30905914,97.51304626,98.17357635,98.47470856,98.69555664,98.79605865,99.18945313,99.41429901,101.344368,98.65116119
Uruguay,URY,Latin America & Caribbean,High income,"School enrollment, secondary, female (% gross)",64.25785828,65.04943085,66.78678894,68.96076965,,,,,61.38290024,61.04724121,,,,,,,,,,,,,,,89.07440186,91.46466064,,,103.0408707,100.2166901,102.6275635,106.7132797,111.7685928,117.1094666,115.6837387,109.8077011,109.7698593,92.12584686,93.47099304,94.74260712,106.5622711,,,,,,,122.7873383,124.1534195,126.3436203,123.1529694,127.8001404,128.3600006
Uzbekistan,UZB,Latin America & Caribbean,High income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.93273163,86.75496674,,,96.48851013,96.73410034,88.46669769,88.97245789,90.55445099,89.00746155,90.26422882,90.65312958,91.05522156,92.94599915,92.34899902,92.12200165,91.86699677,92.39499664,93.18199921,94.69300079,96.58506775,91.47899628,87.13999939,88.15899658
Vanuatu,VUT,East Asia & Pacific,Lower middle income,"School enrollment, secondary, female (% gross)",5.03881979,5.454549789,5.612100124,5.810939789,6.578949928,8.077219963,9.046330452,10.49894047,10.80064011,,10.62852001,10.27138042,,10.81750011,,,,,,,,16.44850922,,,,,,,,28.21884918,36.25025177,32.65201187,36.16754913,34.16571045,36.442379,,,,,,53.37147903,,,,,53.16228104,,,,,57.32450867,59.32302856,76.42199707
"Venezuela, RB",VEN,East Asia & Pacific,Lower middle income,"School enrollment, secondary, female (% gross)",,31.38578033,34.20827103,37.03942871,39.95856094,42.06932831,,,,,,,,,58.70214844,60.68962097,60.98431015,59.97809982,59.63153839,59.01673126,,59.61375046,60.68856812,61.47978973,,,,,,62.29579163,65.02970886,68.87715912,72.9138031,73.89244843,76.47995758,78.76931763,81.40789795,83.71172333,85.01065826,85.65268707,85.66996765,86.52197266,88.74820709,96.50977325,95.24443054,93.1753006,89.39956665,88.10678101,,,,,
Viet Nam,VNM,East Asia & Pacific,Lower middle income,"School enrollment, secondary, female (% gross)",,,,,,,37.15625,38.29193115,,,,,,,,,,,,,,,,,,,,,52.93867874,,,,,,,,,,,,,,,,,83.38300323,85.74199677,86.88300323,88.36399841,90.72100067,92.65100098,96.41999817,97.28500366
Virgin Islands (U.S.),VIR,Europe & Central Asia,Upper middle income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,85.95989227,90.87153625,97.56787109,101.9071198,102.9027786,107.9842911,114.2756729,123.5037079,128.2565155,131.7440338,130.197403,126.8907623,124.9496231,122.7656631,,116.535141,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,Middle East & North Africa,Low income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,64.20818329,66.59793091,69.39781189,,74.43414307,77.79718018,80.66824341,82.52577209,85.01621246,88.52388763,89.94683838,91.96308136,92.34461212,91.88780212,91.64083099,91.0165329,90.75478363,89.87798309,89.33400726,89.08685303,89.65065765,89.90940094,90.81394196,91.01824951,91.69851685,92.09098053,92.98100281,92.9799118
"Yemen, Rep.",YEM,Sub-Saharan Africa,Upper middle income,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00626945,,24.04636955,,26.22896957,27.7051506,27.75793076,,,28.69487,,31.35644913,33.15060043,34.20552063,36.95138168,,,39.8327713,,,,,,
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,"School enrollment, secondary, female (% gross)",8.063360214,,8.798629761,,8.968830109,,,,,10.62380981,10.84414005,10.92547989,11.08637047,,,,14.34803009,,14.58833981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,"School enrollment, secondary, female (% gross)",5.533619881,5.811460018,6.166920185,6.506569862,6.647260189,7.057489872,7.176000118,7.365009785,7.188879967,6.766419888,,12.64818001,18.26787949,24.21212006,30.03861046,33.2417717,35.31132889,37.44105911,37.69752884,37.60372162,39.16976929,38.07323074,34.05049896,32.0044899,32.81203079,34.61429977,35.6917305,,,36.95415115,36.98859024,38.60683823,37.72072983,36.0468483,,,,,,,,,50.09587097,49.84991837,,,,,,,,,
